ORF	1-10 Phenanthroline monohydrate	2-Hydroxyethilhidrazine	4-Hydroxytamoxifen	Abietic acid	Actinomycin D	Agelasine E	Alamethicin	Amantadine hydrochloride	Amiodarone hydrochloride	Amphotericin B	Anisomycin	Artemisinin	Basiliskamide	Benomyl	Brefeldin A	Caffeine	Calcium ionophore A23187	Camptothecin	Caspofungin	Cerulenin	Chlorpromazine hydrochloride	cis-diamminedichloroplatinum (II) Cisplatin	Clomiphene citrate	Clotrimazole	Coniine	Cyclopiazonic acid	Cytochalasin A	Desipramine hydrochloride	Doxycycline hyclate	Dyclonine hydrochloride	Emetine dihydrochloride hydrate	Emodin	Extract 00-132	Extract 00-243	Extract 00-303C	Extract 00-89	Extract 6592	Extract 95-57	Fenpropimorph	FK506	Fluconazole	Geldanamycin	Haloperidol	Harmine hydrochloride	Hoechst 33258	Hydrogen peroxide	Hydroxyurea	Hygromycin B	Latrunculin B	LY 294002 hydrochloride	Menthol	Methanesulfonic acid methyl ester (MMS)	Mitomycin C	Neomycin B trisulfate salt hydrate	Nigericin	Nocodazole	Nystatin dihydrate	Oligomycin	Papuamide B	Parthenolide	Pentamidine isethionate	Phenylarsine oxide	Plumbagin	Radicicol	Raloxifene hydrochloride	Rapamycin	Sodium azide	Staurosporine	Stichloroside	Sulfometuron methyl	Tamoxifen	Theopalauamide	Thialysine	Trichostatin A	Trifluoroperazine dihydrochloride	Tunicamycin	U-73122	Usnic acid	Valinomycin	Verrucarin	Wortmannin
string	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c

YGR244C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR303W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR083W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL164C	0	0	0	0	0	0	0	0	0.92785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.556475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YCL014W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58235	0	0	0	0	0	0	0	0	0.9255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGL216W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.816525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.587475	0	0.590625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YHR022C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90015	0	0	0	0	0	0	0	0	0	0.6492	0	0	0	0	0	0	0	0	0	0	0	0
YML117W	1.90375	0	0	0	1.04265	0	1.1935	0	0	0	0	0	0	0	0	0	0	0	1.1533	0	0	0	0	0	0	0	0.50375	0	0	0.57155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559825	0	0	0	0	0	0	0	0	0	0	0	0	4.219475	0	0	0	0	1.080175	0	0	0.812525	0.501625	0	0.5219	0	0	0	0	0	0	0	0	0	0	0
YLL021W	1.516975	0	0	0	0	0	1.5366	0	1.370825	0	0	0	0	0	0	0	0	0	0.68015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.316225	0	0.6578	0	0	0	0	0	0	0	0.65015	0	0	0	0	0	0	0	0	0	0	0	0
YJL159W	1.210975	0	0	0	0	0	0.955975	0	1.190375	0	0	0	0	0	0	0	0	0	1.0041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER149C	2.000925	0	0	0	0	0	1.40625	0.89865	1.098025	0	0	0	0	0	0	0.703375	0	0	1.5212	0	0	0	0	0	0	0.5777	0	0	0	0	0	0	0	0	0	0	0	0	0.587375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.386125	0	1.10495	0	0	0	0	0	0	0	0	0	0.508	0	0	0	0	0	0	0	0.52935	0	0
YLL032C	0.756	0	0	0	0	0	0.900525	0.626425	0	0	0	0.659575	0	0	0	0	0	0	0.610975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR058W	1.91125	0	0.80285	0.5412	1.1337	0	0.938475	0	0	0	0	0	0	0	0	0.556825	0	0	0.943975	0	0	0	0	0	0	0.72235	0	0	0	0	0	0	0	0	0	0.8075	0	0	0	0	0	0.846475	0	0	0	0	0	0.585975	0	0	0	0	0	0	0	0	0	0	2.21175	0	1.091925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOL122C	0	0	0	0	0	0	0	0	0	0	0	0	0.641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842175	0	0	0	0	0	0	0	0.739575	1.047775	0	0	0	1.54255	0	0.50295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545125	0	0	0	0	0
YKR048C	1.2078	0	0	0	0	0	0	0	0	0	0	0	0	0	0.541725	0.52065	0	0	0	0.652475	0	0	0	0	0	0	0.7621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6725	1.63635	0	0.621075	0	0	0	0	0	0	0	0	0.5949	0	0	0	0	0	0	0	0	0	0.6107	0
YJR025C	0.66825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.501625	0	0	0	0	0	0	0	0.610575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL133W	1.2904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636375	0	0.5396	0	0	0	0	0	0	0	0	0	0	0.911475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL065W	0.81865	0	0	0	0	0	0.553425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.547075	0.551325	0	0	0	0.508625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.506175	0	0	0	0	0	0	0	0	0	0.814	0	0.50525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5653	0.909425
YDL225W	1.816925	0	0	0	0	0	1.04165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.301925	0	0	0	0	0	0.60285	0	0	0	0	0	0	0	0	0	1.452575	0	0	0	0	0	0	0	0	0	1.979475	0	0.5054	0	0	0	0	0	0	0.765625	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR199W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5252	0	0	0.570075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR241W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54145	0	0	0.7097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR264W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2896	0	0	1.54965	0	0	0.841375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR019W	0.52465	0	0	0	0	0	0	0.58075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.009325	0	0	0.75035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL006W	0	0	0.745025	0	0	0	0.61545	0.81345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52065	0	0	0	0	0.5324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.629825	0	1.0529	0	0	0.9816	0	0	0	0	0	0	0	0	0.553525	0	0	0	0	0	0	0	0	0	0	0	0	0.5947
YBL047C	0	0	0	0	0	0	0	0.5455	0	0	0	0	0	0	0	0.6378	0.7317	0.80795	0	0	0	0	0	0	0	0	0	0	0	0.86485	0	0	0	0	0	0	0	0	0	0	0.82295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65475	0	0	1.33905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR094C	0	0	0	0	0	0	0.60615	0	0	0	0	0	0	0	0	0.542575	0	0.55965	0	0.8882	0	0	0	0	0	0.5201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03465	0	0	1.8812	0	0	0	0	0.5722	0	0	0	0.530075	0	0.67405	0	0	0.716175	0	0	0	0	0	0	0	0
YNL299W	0.8048	0	0	0	0	0	1.347025	0	0	0	0	0	0	0	0.7837	0.720575	0	0.525875	1.228575	1.556975	0	0	0	0.547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.812525	0.733275	0	0	0	0	0	0	0	0	0	0	0	0	0.8468	2.314725	0	0	2.7647	0	0	1.317675	0	1.239675	0.578025	0	0	0	0	0	0	0	0.7423	1.6528	0	0	0	0	0	0	0.860775
YHR087W	0.5499	0	0	0	0	0	0.700675	0	0	0	0	0	0	0	0	0	0	0	0.5167	1.24915	0	0	0	0	0	0.5446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.188275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2871	0	0	2.1398	0	0	0.54895	0	0.92875	0	0	0	0.646575	0	0	0	0	0	1.44935	0	0	0	0	0	0	0.661025
YER056C-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.903025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71035	0	0	1.038875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.814	0	0	0	0	0.642775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR255C	0	0	0	0	0	0	0.686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7557	0	0	0	0	0	0	0	1.16945	0	0	0	0	0	0	0	0	0	0	0	0	0.687925	0	0	0	0	0	0	0.649625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR144C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52875	0	0	0	0	0	0	0	0	0	0	0	0	0.5634	0	0	0	0	0	0	0	0	0	0	0.568375	0	0	0	0	0	0	0	0	0	0	0
YDR310C	0	0	0.664375	0	1.747325	0	0	0	0	1.227775	0	0	0	0	0	0.618275	0	0.9616	0.840775	1.200725	0	0.599275	0.920275	1.888775	0	0	1.000775	0	0	0	0.55375	0	1.68215	0	0	0	0	0	0	0	0	2.408925	0	0	0	0	0	0	2.483975	0	0	0	0.69125	0	0	0.9392	0	0	3.352225	0	0	0	0	1.0241	1.74645	0	0	0	0	0	0	0	0	0	0.596925	0	0	0	1.0776	1.424075	3.543375
YOR216C	0	0	0	0	0.56225	0	0	0	0	0	0	0	0	0	0	0.500275	0.645625	0	0	0	0	0.72415	0	0	0	0	0	0	0	0	0	0	2.6476	0	0	0	0	0.900475	0	0	0	3.190475	0	0	0	0	0	1.968225	0	0	0	0	0	1.606875	1.013	0	0	0	4.41525	0	0	0	0	2.205125	0.956325	0	0	0.79225	0	0	0	1.448425	0	0	0	0.89435	0	0	0	0	0
YDR126W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36865	0	0	0	0	0	0.785175	1.1497	0	0	0	0	0	0.55175	0	0	0	1.148025	0	0	0	0	0.787575	0	0	0	0	0	0	0	0.600825	0	0	0	0	0	0	0	0	0.765675
YOR327C	0	0	0	0.690725	0.70325	0	1.077175	0.59655	0	0	0	0	0	0	0	1.140875	0.54265	0	0	0	0	0	0	0	0	0.6414	1.874425	0	0	0	0	0.689175	1.372375	0	0.57385	0	0	0	0	0	0	1.859825	0	0	0	0	0	1.533475	1.58685	0.852725	0	0	0	0.56145	0	0	0	0.510325	2.2981	0.748425	0	0	0	1.279375	0	0.755775	0	1.219275	1.707525	0	0	1.02355	0	0	0	0	0	0	0.91125	1.08225	1.02325
YJR011C	1.408725	0	0	0	0.5272	0	1.04495	0	0.725725	0	0	0	0	0.591525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546525	0	0	0	0	0.836725	0	0	0	1.723425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.781775	0.51575	0	0	0	1.4639	0	0	0	0	0	0	0	0	0	0.566725	0	0	0	0	0	0	0
YMR316W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0299	0.58455	0	0	0	0	0	0.728725	0	0	0	0	0	0.716175	0.515825	0	0	0	1.4149	0	0	0	0	0.617125	0	0	0	0.57655	0.661125	0	0	0	0	1.31245	0	0	0	0	0	0	0.825125
YDR257C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.793275	0	0	0	0	0.7266	0	0	0	0.5872	0	0	0	0	0	0.633025	0	0	0	0	0	0	1.022575
YER139C	0	0	0	0	0	0	0	0	0	0	0	1.008	0	1.742825	0	0	0	0.65405	1.342575	0	0	0.6198	0	0	0	0	0.6262	0	0	0	0	0	0	0	0	0	0	0.79655	0	0	0	0	0	0	0	0	0	0.811725	0	0	0	1.6234	0.649625	0	0	0	0	0	0.696325	0	0.724375	0	1.080375	1.434175	1.258375	0	0	0	0	0	0	0	0	2.32365	0	0	0	0	0	1.351425	2.27635
YGL127C	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60695	0	0	0	0	0.749	0	0	0	0	0	0	0	0	0	0	0	0.674175	0.57385	0	0	0	0	0	0.7453	0	0	0.873825	0.645	0	0	0	0	1.106	1.19765	0	0	0	0	0	0	0	0	0	0	0.6141	0	0	0	0	1.36565	0	0	0	0	0	0	0	0	0	0.596125	0	0	0	0	0	1.431725	1.707075
YKR056W	0	0	0	0	0	0	0	0	1.396725	0	0	0	0	0	0	0	0	0	0	1.001125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528175	0	0	0	0	0	0	0	0	0	1.3195	0	0.847675
YLR020C	0	0	0	0	0	0	0	0.8359	4.41845	0	0	0	0	0	0	0	0	0	0	1.8549	0.58965	0	0.8969	0	0	0	0	1.04215	0	0	0	0	1.3313	0	0	0	0	0	1.48945	0	0	0	1.39605	0	0	0	0	0	0	0	0	0	0.605	1.0401	0	0	0	0	1.13195	0	0	0	0	0	0	0	0	0	1.2531	0	0	0.68455	0	0	0	0	0	0.7543	1.77305	0.8181	2.4054
YBL005W	1.05635	0	0	0	0	0	0	0	3.368975	0	0	0	0	0	0.93475	0	0	0	0	0.692125	0	0	0	0	0	0	0	0	0.7541	0	0	0	0.806325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.793275	2.3152	0	2.5454
YGL160W	0	0	0	0	0	0	0.565075	0.594275	2.2502	0	0	0.711575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576825	0.5054	0	0	0	0	0	0	0	0	0	0	0	0	0.517725	0	0	0.5298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556775	0	0	0	0	0	0	0.531425	0.7994	0	1.128275
YHR135C	0.894	0	0	0	0	0	0	0	2.474875	0	0	0	0.563125	0	1.0643	0	0	0	0	1.11005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7521	0	0	0	0.613025	0	0	0	0	0	0.66975	0	0	0	0	0	0	0.658725	0	0.76355	0	0	0	0	0	0	0.670525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.575775	1.311925	0	0
YNL190W	0.714725	0	0	0	0	0	0	0	4.13605	0.911	0	0	0	0	2.581525	0	0	0	0	2.979325	0	0	0	0	0	0	0.57825	0.501325	0.7014	0	0	0	0	0	0	0	0.67715	0	0	0	0	0.53415	0	0	0	1.054875	0	0	2.500025	0.67015	0	0	0	0	0	0	0	0	0	0	0	1.0135	0	1.575275	0	0.5218	0	0	0.5591	0	0.784175	0	0	0	0	0	0	0	1.903725	0.596525	4.52385
YGR178C	0	0	0	0	0	0	0	1.550675	2.259275	0	0	0	0	0	2.71785	0	0	0	0.92375	2.438425	0	0	0	0	0	0	0	1.188025	1.24875	0	0	0	0.53805	0	0	0	0	0	0	0	0	1.3791	0	0	0	0	0	0	1.4562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.843575	0	0.568825	0	1.105275	0.510875	0	0	0.523675	0	0	0.98685	0	1.672475	1.965625
YNL281W	0	0	0	0	0	0	0	0	0.695725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGL141W	0	0	0	0	0	0	0	0	0.52585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLL013C	0	0	0	0	0	0	0	0	0.664025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLL039C	0	0	0	0	0	0	0	0	0.72555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR173W	0	0	0	0	0	0	0	0	1.440575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR019C	0	0	0	0	0	0	0	0	0.62075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOL016C	0	0	1.156425	0	0	0	0	0	2.05335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.775075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675325	0	0
YER161C	0	0	0	0	0	0	0	0	1.060425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55625	0	0	0	0	0	0	0	0.880075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL160W	0	0	0	0	0	0	0	0	1.1932	0	0	0	0	0	0	0	0	0	0	1.13035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.694225	0	0	0.741625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0695
YPL123C	0	0	0	0	0	0	0	0	0.81115	0	0	0	0	0.507675	0	0	0	0	0	0.533175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6538	0	0	0.704775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL173W	1.00745	0	0	0	0	0	0.55105	0	1.307775	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2149	0	0	0	0.971475	0	0	0	0	0	0.50105	0	0.531675	0	0	0	0.931575	0.646075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7854
YPR089W	0	0	0	0	0	0	0	0	0.62855	0	0	0	0	0	0	0	0	0	0	0	0	0	0.620325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.543275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556825	0	0	0	0	0	0	0	0	0	0	0	0
YHR017W	0	0	0	0	0	0	0	0	0.796025	0.55105	0	0	0.501725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.834325	0.724475	0	0	0	0	0.658975	0	0	0	0	0	0	0	0	0	0	0	0	0.623775	0	0	0.526775	0.664925	0	0	0	0	0	0.55765	0	0	0	0	0	0	0	0.6516	0	0	0	0	0	0	0	0	0	0.5531	0	0
YJL198W	0.96615	0	0	0	0	0	0	0	1.594575	1.04885	0	0.59965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.957775	0	0	0	0.71785	0	0.94545	0.57045	0	0	0	0	0	0	1.205025	0	0.5596	0	0	0	0	0	0	1.075825	1.2163	0.74665	0.721
YJR116W	0	0	0	0	0	0	0	0	0.93195	0	0	0	0.850075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53945	0	0	0	0	0	0.570975	0	0	0	0	0.553175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.508225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL015W	0	0	0	0	0	0	0.5658	0	1.0669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5177	0	0	0	0	0	0	0	0	0	0.5214	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88455	0	0.5252	0	0	0	0	0	0.56965	0	0	0	0
YNL154C	0.82205	0	0	0	0	0	0	0	0.604225	0.6981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81665	0	0	0.7596	0	0	0	0	0.786675	0	0
YLL043W	0	1.451175	0	0	0	0	0	1.02185	1.98535	0	0	0.644475	1.817125	0	0	0.642725	0	0.86505	2.4938	1.565475	0	0.701	0	0	0	0	0	1.0087	0	0	0	0	1.153925	0	0	0	1.39625	0.90875	0	0.5738	0.8507	0	0	0	0	0	0	0.64695	0	0	0	0.9059	0	0	1.1604	0	0	0.742375	0.622725	0	0	0	0.97245	0	0	0	0	2.9316	0	0	0.69735	1.822775	0	0.6392	0	0	0	1.462475	0.94135	1.066725	2.052
YDL076C	0	0	0	0	0	0	0	0	1.4125	0	0	0	0	0	0	0	0	0	1.12915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.567125	0	0.646875	0.51855	0	0	0	0	0.631075	0	0	0	0	0.9454	0	0	0	0	0	0	0	0	0.543525	0	0	0	0.96765	0	0	0	0	0	0	1.393325	1.784275	0.5328
YBR095C	0	0	0	0	0	0	0	0	1.663675	0	0	0.543275	0	0	0.5744	0	0	0	0	0	0	0	0	0	0	0	0.5036	0	0	0	0	0.542925	1.00235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.556175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69905	0.712425	0	0	0	0	0	0.977475	0	0	0	1.02295	0	1.0458	0.98935
